,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
366271,United Kingdom,GBR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2412.13740458,2553.69318182,2780.657277,3002.08760485,3127.46296296,3330.18387964,3425.803087,3506.88706237,3762.59017563,4006.33096899,4166.93240154,4254.65241185,4372.63694645,4671.71829741,4534.25427513,4492.42162851,4587.68851502,4668.423169,4729.84938707,4922.9157328,4683.93273912,4572.95384626,4480.33541287,4549.17528757,4597.73969308,4826.71452592,4953.65357621,5082.43980631,5232.73764922,5295.22452687,5356.57521,5451.67717062,5452.39333341,5491.9891181,5380.26426515,5575.80848904,5815.82840427,5831.95754703,5908.87149023,6007.48441621,6114.52925919,6141.98255122,6142.74983363,6174.55089584,6138.75413719,6270.98405949,6200.55411277,6102.41307496,6015.72686069,5643.12859457,5700.87179654,5472.60387856,5451.98374262,5407.29132286,,,
366309,United Kingdom,GBR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3033.05064885,3006.74738636,3087.34197183,3196.8311836,3212.53455556,3329.41016283,3306.7816134,3345.55349486,3406.14449474,3557.12927532,3684.95235187,3733.28299839,3747.96247517,3880.65017435,3734.84165225,3545.81713377,3616.97553446,3695.38387114,3675.43527263,3858.97596476,3523.64884206,3415.37757002,3397.12228872,3377.9049126,3370.52494279,3550.78379116,3597.94469423,3619.07726922,3643.00688127,3626.29786079,3597.05162066,3707.95197073,3684.72453527,3713.18581905,3732.52111418,3728.96315226,3879.82278596,3760.71236505,3787.10845175,3784.07408782,3785.75312645,3784.92413177,3685.8654787,3731.56287639,3694.45912472,3686.37596408,3598.82018485,3441.68876583,3360.77537826,3144.33115535,3224.86416092,2966.74478372,3028.13418461,2977.66680775,2751.55889296,,
366325,United Kingdom,GBR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,20.2079581918,19.8952614169,19.4231000588,19.3240440726,18.7296521595,18.5120424546,18.7531405374,18.4760516243,20.6995154973,21.4833629004,21.3195103855,21.4003968124,20.1730133423,21.9454750999,26.220920132,24.8337049069,27.3854753959,29.0075631233,27.3868291249,26.7674628666,26.0222085011,25.4004837505,25.0610122993,25.1875293575,26.926230912,27.2709261877,24.2890491603,23.818400579,21.4501206048,21.9053645466,22.5716177094,21.8613873722,22.178704539,24.0251013375,25.2305604968,25.4323811983,26.0142233173,25.5084118421,23.9079962624,23.7463584687,24.9679191535,24.8147602793,23.8801451752,23.5970249081,23.474986857,24.7443740544,26.7780446318,24.864163983,26.9010364059,26.2317048371,28.2565492207,30.5223199535,29.7986799153,29.7570136868,28.0746016417,27.1967126621,
366352,United Kingdom,GBR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.69,2.78,2.86,2.88,2.93,2.86,2.78,2.68,2.6,2.51,2.44,2.41,2.2,2.04,1.92,1.81,1.74,1.69,1.75,1.86,1.9,1.82,1.78,1.77,1.77,1.79,1.78,1.81,1.82,1.79,1.83,1.82,1.79,1.76,1.74,1.71,1.73,1.72,1.71,1.68,1.64,1.63,1.63,1.7,1.75,1.76,1.82,1.86,1.91,1.89,1.92,1.91,1.92,1.83,1.83,,
366399,United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.57356996314,1.32799317852,3.95624116674,5.03828244878,2.78897682833,2.04931117754,2.31096510055,3.98473799468,2.05244565109,5.95766077352,3.47933518441,4.29446981127,6.51607451742,-2.47267403625,-1.48834317709,2.92178044406,2.46321417352,4.19528494309,3.7354974175,-2.04116444356,-0.778926178126,2.01567197177,4.22057264655,2.27456699927,4.18730565516,3.15325207286,5.3594846585,5.78739995953,2.58289506699,0.716882962819,-1.11898405289,0.359872415498,2.50701367525,3.8850747754,2.50637285244,2.54873441364,3.12717846202,3.19077937167,3.28334820438,3.74496244305,2.72610733754,2.39724828406,3.4662388982,2.52787714023,2.97209579799,2.50300855955,2.5558191117,-0.627205201223,-4.32773760857,1.91516183272,1.50906178236,1.31301859842,1.91107841065,3.07048379407,2.22150212833,
366431,United Kingdom,GBR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16800.0,17150.0,17760.0,18580.0,19990.0,19600.0,20850.0,22300.0,23350.0,23960.0,26210.0,27630.0,29090.0,30400.0,32190.0,33040.0,34720.0,35530.0,36190.0,34520.0,36200.0,36900.0,37430.0,38820.0,40210.0,40900.0,
366456,United Kingdom,GBR,"Gross enrollment ratio, primary, both sexes (%)",SE.PRM.ENRR,,,,,,,,,,,,104.004112244,103.350769043,102.601272583,102.671539307,102.853477478,103.302742004,103.724021912,103.856498718,104.080162048,104.271133423,103.905708313,103.009407043,101.806037903,102.486976624,102.744018555,105.085800171,106.748207092,107.747062683,107.423942566,106.853477478,105.499450684,104.187919617,,,,,,100.810386658,100.694297791,100.386039734,100.239189148,99.7907867432,99.9081497192,105.804710388,106.270988464,105.048789978,103.174263,105.261917114,104.961036682,105.860801697,106.257621765,108.243148804,108.740898132,108.240211487,,
366460,United Kingdom,GBR,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,,,,,,,,,,,,76.5586776733,77.0176391602,77.3618621826,81.9564590454,82.1373977661,82.4143829346,82.3767089844,81.7604522705,81.3736495972,80.7663879395,80.948059082,81.9496612549,83.1985626221,83.4309768677,83.5684509277,83.9669570923,83.6698989868,83.2992706299,83.383430481,84.3638076782,87.5600662231,91.083442688,101.017478943,102.710426331,103.120201111,102.026939392,99.8416671753,98.9675827026,101.19732666,101.933380127,101.81262207,102.751907349,102.071769714,104.633430481,105.387283325,98.2945098877,96.9335784912,97.7837295532,99.3622817993,101.908859253,92.8483276367,91.3931427002,124.425971985,127.811286926,,
366495,United Kingdom,GBR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7407918952,25.2016518846,23.6093713571,24.6532668117,23.5924926669,25.9658493443,25.7035724788,27.0330454064,26.6894694121,27.0924543669,28.6815625522,29.9183739751,32.3532433065,34.0191995331,31.6213888177,26.2208885886,24.4652657888,27.9638731644,33.8543146113,18.6603465672,18.4634529952,20.0149130779,21.0135204824,21.3926592298,21.7393782183,21.8645381711,20.6471665842,20.8121555996,
366530,United Kingdom,GBR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,21.5926924219,20.2398907738,19.621273505,19.7224543777,20.42682017,19.3935705931,18.8996534325,19.5146815417,21.4962821998,21.0722491021,20.5000001837,20.0720982583,20.2699324066,24.2108677507,30.9321653834,26.4851489833,28.4647475473,28.3022834447,26.0820346192,26.3908245334,23.8683128957,22.6202102681,23.1807757773,24.2258801056,26.9612112548,26.1657202735,24.8546590757,24.7114422379,24.6266432336,25.4538838012,24.3630166663,22.2121224262,22.8596273413,24.3591792255,25.2312046495,25.146238672,25.83458394,25.1006811488,24.7148855258,25.3296840497,26.8589081132,27.1446355666,26.6895890682,26.042678613,26.1876625636,27.3904877064,29.2589396858,27.4732345237,29.853821507,28.4927069437,30.9652711488,32.1842024131,32.0275168891,32.0126376567,30.0621680348,29.2640748642,
366551,United Kingdom,GBR,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.58,6.72,6.9,6.8,7.07,6.98,7.08,7.08,7.51,,,,
366554,United Kingdom,GBR,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.2267984686,28.6187549048,28.026163951,27.3143222718,27.6984733988,27.7694222351,27.8414593174,26.9815400084,25.9740833907,24.8709834336,25.343317368,23.9599511512,23.601633226,22.6216147806,21.7897240131,22.0277673316,22.051451454,21.5417489878,21.144015269,19.9396771447,20.1126085527,20.3066646007,20.1469534146,20.5022322795,20.1491002761,19.4154037723,
366561,United Kingdom,GBR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.37635656376,3.71763856251,1.97279530522,4.05458270045,4.7958345067,4.31865868358,2.8878307073,4.20711048869,5.45164153064,9.45852322418,8.01211200657,7.21620427861,8.42279108256,15.045373989,25.7894875806,15.1006890364,13.7044307152,11.4671481422,14.0814068772,19.7157659577,11.5593478156,7.39689358902,5.12410431835,5.02443852234,5.47130015194,4.33241117119,5.47382830893,6.07800724299,7.93029374476,7.9042916449,6.43615812541,3.36340479583,2.71582368078,1.35549487308,9.52678947693,4.07125192944,1.95829511277,1.1866296869,0.860258621409,2.02126402155,0.922836312097,2.19742032344,2.40254728333,2.43492212024,2.66443880508,2.94621763115,2.548309134,2.82417377049,1.53042940912,1.54207231653,2.01143754738,1.53913891154,1.90430818274,1.64553234384,0.414745423156,
366604,United Kingdom,GBR,Internet users (per 100 people),IT.NET.USER.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0873553192812,0.174230922494,0.260615159497,0.51976200098,1.03660916573,1.89516828397,4.12365033569,7.3853989566,13.6699830957,21.2936382666,26.8217543509,33.4810948744,56.48,64.82,65.61,70.0,68.82,75.09,78.39,83.56,85.0,85.3799985496,87.4799984242,89.8441,91.61,92.0003,
366649,United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.1268292683,70.8780487805,70.9268292683,70.8268292683,71.6243902439,71.6243902439,71.5731707317,72.1243902439,71.7243902439,71.7219512195,71.9731707317,72.2731707317,72.1243902439,72.3243902439,72.5243902439,72.7243902439,72.7756097561,73.2243902439,73.1756097561,73.2756097561,73.6756097561,74.0268292683,74.1780487805,74.3780487805,74.7780487805,74.6292682927,74.9292682927,75.2804878049,75.3804878049,75.5829268293,75.8804878049,76.0829268293,76.4341463415,76.3853658537,76.8853658537,76.8365853659,77.087804878,77.2109756098,77.1902439024,77.3902439024,77.7414634146,77.9926829268,78.143902439,78.4463414634,78.7463414634,79.0487804878,79.2487804878,79.4487804878,79.6,80.0512195122,80.4024390244,80.9512195122,80.9048780488,81.0048780488,81.056097561,,
366722,United Kingdom,GBR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.768974595,3.61395698591,3.56232123221,3.68179040258,3.45634288945,3.21123472943,3.02457340082,2.59389873375,2.47589315713,2.32107194402,2.27079142474,2.2062416459,2.15577737419,2.19025946501,2.25657313508,2.31407888775,2.25903037381,2.19892682411,2.14621500861,2.1541717563,2.28190534517,2.44669319804,2.39055378301,2.31025306552,2.21071804681,2.0908843198,1.97213412493,1.94025248932,
366731,United Kingdom,GBR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.0,,,,,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088469175393,0.229588143772,0.510974390809,0.984128589194,1.70875529585,1.94705962361,2.19636680141,2.61994597731,3.93242505527,6.81277816431,9.88976243111,12.4609584782,15.1525453063,25.4175730724,46.2841529292,73.7081181591,78.202177509,82.8308860268,90.8845569481,99.5061976238,108.592021079,115.600259825,121.101810782,122.186462395,123.954724604,123.625486274,123.604198785,124.761816931,124.609807058,123.581084629,125.750842806,
366816,United Kingdom,GBR,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,,,,,,,,,,,,,0.778793311194,-0.430058274169,-0.986584715875,-3.18465508721,-3.43221320973,-2.16886802461,-3.84327740447,-3.6856044343,-2.6438006228,-3.82444209079,-2.0182216584,-2.66376884282,-2.59809883959,-1.7300938227,-1.66459100536,-1.14153498624,0.816931192114,1.08965035163,-0.909411327117,-2.33469040042,-6.10292039216,-7.48586333283,-6.20185830305,-4.85139473565,-3.61742636353,-1.82637361467,0.0876255217748,0.961315308875,1.4453265585,0.709278718515,-1.75124418839,-3.18950717494,-3.07347682612,-2.96094767724,-2.66218938147,-2.67889920242,-4.5593037439,-10.0095494515,-9.41232060512,-7.38137438785,-7.79107892091,-5.44061928197,-5.62689302489,,
366944,United Kingdom,GBR,Population density (people per sq. km of land area),EN.POP.DNST,,218.244946885,220.104989046,221.758359856,223.205059315,224.643698591,225.88558674,227.105361055,228.21353284,229.164427727,230.079981813,231.042958707,231.82765676,232.275976522,232.42249411,232.405241185,232.348067623,232.271698425,232.284148307,232.4926673,232.770702269,232.851771173,232.768325549,232.847716282,233.216517174,233.746405985,234.288414004,234.787128508,235.309085273,235.922419708,236.628719051,237.36162113,238.004389699,238.575678915,239.183834167,239.817426528,240.428843054,241.048873641,241.752329186,242.55969082,243.427908899,244.366854049,245.403542347,246.548906709,247.955627661,249.663977183,251.505890134,253.471925764,255.474703427,257.414417393,259.440189311,261.476121192,263.300541479,265.069342372,267.073781672,269.205394122,
367050,United Kingdom,GBR,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367124,United Kingdom,GBR,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,31.2854497899,29.4284550984,33.3408933695,34.4134926881,34.0625724218,33.1728729047,31.3370974464,30.9450873884,33.4903351337,33.960644406,35.9752250572,34.74044972,34.6751367648,35.0023999937,33.9591188148,32.6095204676,32.3035700675,31.5403733725,32.6096807883,33.0150038737,32.4523558028,30.5948280004,31.6075233898,31.4939651896,31.2359726733,31.765501595,33.1023515059,33.7359296126,34.0328977863,34.2669611583,32.9565804689,32.8113266621,33.7929945727,34.3329295513,34.9980489735,34.9516294443,36.4754528043,33.9245744703,34.8681888455,35.3550446669,34.7322219595,35.5841093424,34.5260853343,,
367165,United Kingdom,GBR,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.3920722353,70.0189375055,70.6303297828,71.3346784307,70.9129693747,70.7964321319,70.9122215854,71.9112381483,73.0207439434,74.1864113117,73.7879848732,75.2127197624,75.5953165679,76.5320971434,77.3539295328,77.3346196185,77.3288454511,77.8298278187,78.1587956215,79.4571666489,79.1570263708,79.0144448462,79.1862132048,78.782806646,79.1737980491,79.9324856856,
367223,United Kingdom,GBR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,23.0184853205,21.0715830725,23.7460735062,24.2656075553,23.8006952491,23.3257744536,22.1542220674,21.9037787094,23.8760659325,24.6394262036,25.8661393285,24.6485304999,24.7776311011,25.1335734201,24.5006836278,23.158795083,22.9907499155,22.7622715847,24.1512945996,24.8471370411,24.2803159915,22.9810917661,23.7970949925,23.6536121609,23.5065516855,24.0133993002,25.3498900346,25.8824623851,26.089800465,26.0555518372,25.0774313266,24.6233044576,24.9724494472,25.2460207168,25.9607431487,25.7838904167,27.0264637667,24.3212222245,25.4344365664,26.0526790946,25.3260212866,25.2889949947,24.9749791493,,
367253,United Kingdom,GBR,Time required to start a business (days),IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,12.0,10.5,10.5,10.5,10.5,11.5,11.5,11.5,11.5,6.0,4.5,4.5
367426,United States,USA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38252590341,1.25653523304,1.19055064212,1.18921933766,1.16484833664,1.00219956431,1.16820421786,1.29452573864,1.17902686012,1.05763275384,1.08691531855,1.15277100883,1.05626863991,1.17409139313,1.36677827112,1.24140655635,1.45181369568,1.3342392762,,
367564,United States,USA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,15.9997791566,15.6812555161,16.013937498,16.4827621458,16.968118579,17.4517252487,18.1210730108,18.5983178822,19.0893891563,19.8579456623,21.1112522726,20.9802034759,21.7486419846,22.5105821272,21.5029303777,20.4022240697,21.1576153737,21.532484006,21.9730046948,21.7804369776,20.7864877412,19.7667641742,18.5904952302,18.5715437098,18.9767502682,18.8823127427,18.7207227162,19.3503344229,20.0104134086,20.0757697787,19.3233681672,19.0622366581,19.1455557591,19.3634625826,19.3765564368,19.2956598592,19.5278905061,19.7142757384,19.6151545999,19.7478147792,20.2076147591,19.6561932123,19.639195771,19.5762390476,19.6835813504,19.6102750391,19.1161388237,19.2374604468,18.4892337522,17.1923671443,17.484803148,17.019438516,16.2870528814,16.3897579949,,,
367691,United States,USA,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,101.084107765,106.460376148,106.25825939,110.335876579,112.376451104,114.020845667,109.489235504,113.973653823,114.377802097,110.701366475,112.418112299,115.842100153,119.572641151,116.940090344,113.518663529,113.394213507,113.738777012,113.399347045,113.480663704,113.888479533,116.232083113,111.362488106,117.995264179,122.847833796,124.099470554,134.047553523,143.134400588,145.154256026,144.095585409,147.351110291,145.22075037,152.46715706,153.828796214,157.930974596,155.878551301,165.709183887,171.011667602,179.421618049,189.965388221,201.263955693,190.962274915,198.587775097,191.785229463,206.579806514,212.918016018,216.329179296,226.324174183,235.894430415,216.762890895,234.55360721,231.450854624,230.561426006,232.596656633,246.994322058,250.260732312,236.539355289,
367723,United States,USA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,4049.78662873,4182.17550125,4433.60602129,4690.48625569,4970.44645602,5234.68500229,5590.33374033,5888.3409155,6385.45932857,6904.83379959,7236.65704309,7517.30464555,8076.40926935,8573.19415409,8449.92845586,8522.39400295,8968.77565528,9337.724018,9560.54540962,9700.69538557,9862.36549675,9976.69371497,9544.46094344,9742.00571448,10282.3746422,10414.2078983,10424.4272965,10886.858256,11298.3325085,11531.9323067,11713.3317042,12134.1721315,12014.9582479,12261.5237824,12455.1621657,12659.6076281,12854.2989079,12889.8322801,13154.7630268,13281.8699828,13671.052024,13046.6141478,13296.1822993,13307.4920085,13388.5897106,13704.5770481,13583.2669593,13657.4495085,13663.4246797,12913.7114285,13394.0230065,13240.4758561,12954.5432035,12988.2559631,,,
367761,United States,USA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,5641.7407553,5612.07950308,5774.58631485,5986.78395388,6136.93822991,6307.89020242,6591.34055759,6809.82048392,7073.47894931,7332.368547,7569.07659521,7644.52480244,7940.99783226,8163.60379219,7909.58647956,7656.26357924,8100.56222166,8285.57089798,8438.40307748,8327.04170536,7942.25301793,7647.53805357,7259.07889875,7199.11853271,7443.32001696,7456.26290328,7376.09623833,7622.17301652,7849.75397036,7890.28720236,7671.77306578,7631.46780588,7677.40140109,7709.49658932,7757.8308225,7763.75510557,7844.46826581,7828.5810964,7803.69760453,7923.22389263,8056.86384995,7827.88632537,7843.34484914,7794.23553026,7881.57864206,7846.4996885,7697.652535,7758.16570028,7488.0816379,7056.77721481,7161.51708964,7029.2467645,6812.48960471,6915.84473904,6917.4263284,,
367777,United States,USA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,4.96963003865,4.89969820699,4.8091224591,4.87002818666,5.10352872558,4.98857066021,5.01840490798,5.04816061274,5.08222811671,5.08873418963,5.54985481706,5.39181516908,5.52411830802,6.66900470337,8.17723112682,8.21274859778,7.96314631492,7.6392014961,7.93037850334,8.74302801937,9.80864662245,9.50617199364,8.46665955155,7.61367700007,7.48344405279,6.97555912094,6.99322789753,7.4728497724,8.46435185123,8.91336804595,9.22929652857,9.63601970378,9.68074712595,9.51921564454,9.86404661259,10.6055145706,10.7107218697,11.0797971543,10.4847990487,10.2682808067,10.6646433531,9.66607053553,9.13238644014,9.03751910184,9.62536806733,9.99639827502,10.6547916669,11.4979069441,12.5143984658,11.0116564285,12.3783009404,13.5737920132,13.6066084998,13.6393115137,13.6564648643,12.5539568106,
367804,United States,USA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.654,3.62,3.461,3.319,3.19,2.913,2.721,2.558,2.464,2.456,2.48,2.266,2.01,1.879,1.835,1.774,1.738,1.79,1.76,1.808,1.8395,1.812,1.8275,1.799,1.8065,1.844,1.8375,1.872,1.934,2.014,2.081,2.0625,2.046,2.0195,2.0015,1.978,1.976,1.971,1.999,2.0075,2.056,2.0305,2.0205,2.0475,2.0515,2.057,2.108,2.12,2.072,2.002,1.931,1.8945,1.8805,1.8575,1.8615,,
367851,United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.3,6.1,4.4,5.8,6.4,6.5,2.5,4.8,3.1,3.20680725745,3.29547672836,5.2632627762,5.64312484755,-0.517154562225,-0.197678536519,5.38609005076,4.60859740653,5.56168492894,3.17569075012,-0.244596225208,2.59447038823,-1.91089106805,4.6324571812,7.25908695936,4.23873752084,3.51161449909,3.46174769185,4.20397197941,3.68052403305,1.91937029743,-0.0740845307124,3.55539614767,2.74585671892,4.03764342486,2.71897578878,3.79588122943,4.48702649317,4.44991096328,4.6851996084,4.09217644881,0.975981833932,1.78612768746,2.80677595648,3.78574284969,3.34521606335,2.66662582612,1.77857023965,-0.291621458694,-2.77552957417,2.53192061616,1.60145467247,2.22403085386,1.67733152992,2.37045767146,2.59614804051,
367883,United States,USA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23730.0,24180.0,25180.0,26000.0,27350.0,28550.0,29980.0,31620.0,33230.0,34850.0,36930.0,37860.0,38590.0,39960.0,42260.0,44740.0,47390.0,48420.0,48640.0,47250.0,48880.0,50700.0,52840.0,53960.0,56130.0,57540.0,
367908,United States,USA,"Gross enrollment ratio, primary, both sexes (%)",SE.PRM.ENRR,,,,,,,,,,,,88.4924697876,88.0155410767,90.2785110474,89.4038925171,89.2370681763,90.1059188843,90.3535995483,90.8242874146,90.4507522583,98.8483200073,98.6975479126,100.682029724,99.2960662842,98.1312332153,98.3502731323,99.8153533936,100.825630188,,,105.162117004,104.417312622,,102.962226868,102.444793701,103.880172729,103.9190979,,103.93862915,103.57308197,102.5235672,102.998100281,100.594070435,100.575393677,100.00402832,100.702087402,101.598846436,102.786102295,103.381629944,102.335517883,100.601821899,99.8964767456,99.5644073486,99.4217681885,99.532043457,,
